"@timestamp","@version","__typename","_id","_index","_score","_type","accessibility_caption","comments_disabled","created_at","did_report_as_spam","dimensions.height","dimensions.width","display_url","edge_liked_by.count","edge_media_preview_like.count","edge_media_to_comment.count","fact_check_information","fact_check_overall_rating","gating_info",id,"insta_description","is_restricted_pending","is_video",location,"location.has_public_page","location.id","location.name","location.slug","media_preview","owner.id","owner.username",shortcode,"taken_at_timestamp",text,"thumbnail_src","viewer_has_liked"
"Mar 17, 2020 @ 14:32:21.686",1,GraphVideo,jCbo6HABCuLPJKLp5F8b,"insta_data-2020.02.26-000001",,"_doc",,false,0,false,421,750,"https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66406519_148763249535904_3887659517189817378_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2h2As7xhfrMAX_Bupqz&oh=a76faa5125bcb508cb93d43379a74b70&oe=5E73E603",27,27,0,,,,2095641940418087221,"В путь. Сапбординг в Новомихайловском . Причал Новомихайловский. 89183052191 #причалновомихайловский #причалновомихайловский🛥 #сапбордингчерноеморе #сапбординг #сапбордисты #сапбордист #сапсерфинг #сапсерф #сапсерфингчерноморе #сапсерферы #сапбордингновомихайловский #морскиепрогулки #морскиепрогулкиновомихайловский #новомихайловский #новомихайловское #отдыхновомихайловское #отдыхсдетьми #отдыхновомихайловский #новомихайловский2019 #новомихайловскийпляж🌊🎉 #новомихайловскийпляж🌊 #новомихайловскийкурорт #лето2019 
#лето2019☀️ #лето2019🌞 #летонаморе 
#летонаморе☀️🏄 #летонаморе2019",false,true,"{""slug"":""novomikhaylovskiy-krasnodarskiy-kray-russia"",""id"":""581998318"",""has_public_page"":true,""name"":""Novomikhaylovskiy, Krasnodarskiy Kray, Russia""}",,,,,,6001147878,prichalnovomikhaylovskiy,B0VNz3bB8k1,"1,564,040,284",,"https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/c157.0.405.405a/66406519_148763249535904_3887659517189817378_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2h2As7xhfrMAX_Bupqz&oh=c405a5695b4ca3ef0ac63d2c7da58dcd&oe=5E73068B",false
"Mar 17, 2020 @ 14:32:20.910",1,GraphSidecar,iybo6HABCuLPJKLp4V8U,"insta_data-2020.02.26-000001",,"_doc","Photo by Еленка Година on July 25, 2019. Image may contain: one or more people, child and outdoor",false,0,false,"1,080","1,080","https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/62492904_843987179314831_727822369851913682_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=CrZnlsJ3SJ4AX_s9FH5&oh=5710bf5430ed7260885a05a6b06031be&oe=5EA62301",34,34,0,,,,2095645514109484040,"Постреляли из лука, каждый получил удостоверение индейца 🏹🏹🏹
#лукоморьесевастополь #мыиндейцы #годинынаотдыхе #годины #отдыхсдетьми #севастополь2019",false,false,"{""slug"":"""",""id"":""249174568"",""has_public_page"":true,""name"":""Парк Лукоморье, Севастополь""}",,,,,,7566131782,"elena.godina.squirrel",B0VOn3rovwI,"1,564,040,434",,"https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/62492904_843987179314831_727822369851913682_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=CrZnlsJ3SJ4AX_s9FH5&oh=ea63c968896e8c4a48c2f1cd1afeefdb&oe=5E9D5172",false
"Mar 17, 2020 @ 14:32:20.395",1,GraphImage,iibo6HABCuLPJKLp318R,"insta_data-2020.02.26-000001",,"_doc","Photo by Dream Ok on July 25, 2019. Image may contain: text",false,0,false,480,480,"https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/66014434_336654157285090_6202605455690640030_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=HyMQMJwwKx0AX8vsBkt&oh=a70f0574655f4c9a4ec959d4877d37ee&oe=5E9F1DDC",7,7,0,,,,2095646133975535000,"🌴🌺 Шарм Эль Шейх из Киева! ☀🍉
🚀 Вылет 27.07 на 7 ночей! 🚀
💘 Palmyra Amar El Zaman Aqua Park 4* 301$ 💘 🐢🍒 Aqua Hotel Resort and Spa 4* 346$
🐢🍒 IL Mercato 5* 351$
🐢🍒 Xperience St. George Homestay 4* 383$
🐢🍒 Old Vic Sharm Resort 4* 389$
🐢🍒 Rehana Sharm Resort 4* 424$
🐢🍒 Xperience Kiroseiz Parkland 5* 442$
🐢🍒 Rehana Royal Beach Resort & Spa 5* 457$
🐢🍒 Charmillion Sea Life Resort 4* 461$
🐢🍒 Parrotel Aqua Park Resort (Ex. Park Inn) 4* 465$
🐢🍒 Maritim Jolie Ville Resort & Casino 5* 497$
🐢🍒 Regency Plaza Aqua Park & Spa 5* 506$
🐢🍒 Concorde El Salam Sport 5* 510$
🐢🍒 Charmillion Club Aqua Park 5* 521$
🐢🍒 Sheraton Sharm Hotel 5* 525$
🐢🍒 Monte Carlo Sharm El Sheikh Resort 5* 526$ 📝 Цена за 1 чел. в номере Dbl. 💬Для получения дополнительной информации по туру - обращайтесь в наш офис (📍пр.Победы 16а) или по телефонам:☎ +375293389030; +375292389030 
наш сайт: http://dreamok.by 
#dreamokby #горящиетуры #акция #египет #шармэльшейх #отдыхсдетьми #семейныйотдых #путешествия #турагентствогомель",false,false,,,,,,,2370107103,dreamokby,"B0VOw4-iE2Y","1,564,040,508",,"https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/66014434_336654157285090_6202605455690640030_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=HyMQMJwwKx0AX8vsBkt&oh=a70f0574655f4c9a4ec959d4877d37ee&oe=5E9F1DDC",false
"Mar 17, 2020 @ 14:32:19.954",1,GraphImage,iSbo6HABCuLPJKLp3V9X,"insta_data-2020.02.26-000001",,"_doc","Photo by Гостевой дом Отель | Коктебель in Koktebel. Image may contain: one or more people, people standing, shoes and outdoor",false,0,false,"1,080","1,080","https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/67331517_365596380769900_8223481555670474098_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=IGDWseN2sx8AX8dRXzm&oh=866e18fa71aea497008d6741921c425b&oe=5E9BDF40",106,106,0,,,,2095646192293190584,"О ПОГОДЕ🌤
Друзья, всем привет! Частый вопрос, сохраняйте в закладки - пригодится😉
⠀
КЛИМАТ В КОКТЕБЕЛЕ☀️
Здесь приятный умеренный климат. Летом температура не ниже 22 градусов. Вода прогревается быстро, в самом начале сезона.
⠀
🗓 На МАЙСКИЕ ПРАЗДНИКИ смело можно планировать поездку в Коктебель. Уже с 1 мая можно купаться и наслаждаться красотами природы и теплом местного солнца.
⠀
ИЮЛЬ и АВГУСТ - самые тёплые и солнечные месяцы, идеальные для активного пляжного отдыха.
⠀
В СЕНТЯБРЕ начинается бархатный сезон: солнце уже не такое палящее, а море достаточно прогрелось и всё еще пригодно для купания🌊
⠀
В ОКТЯБРЕ начинаются ветра, и погода постепенно переходит в зимний режим – в НОЯБРЕ появляются первые заморозки❄️
—————
КАК ЗАБРОНИРОВАТЬ НОМЕР?
📲 +7(989)769-88-73
📥 напишите в DIRECT
⠀
🌐 или заполните форму на сайте
www.oriental-crimea.ru
👆активная ссылка в профиле
—————
#коктебель #коктебель2019 #отдыхвкоктебеле #отеликоктебель #отелькоктебель #отельвкоктебеле #гостевойдомкоктебель #апартаментыкоктебель #номеракоктебель #отдыхсдетьмикоктебель #люксдляновобрачныхкоктебель #крым2019 #отдыхвкрыму #отеликрым #гостевойдомкрым #апартаментыкрым #медовыймесяц #отпуск2019 #черноеморе #отпусксдетьми #поездкавкоктебель #отпусквкрыму #вкрымсдетьми #погодакоктебель #климаткоктебель #отдыхсдетьми #отдыхвкрыму #отдых2019",false,false,"{""slug"":""koktebel"",""id"":""263922659"",""has_public_page"":true,""name"":""Koktebel""}",,,,,,14689931352,"koktebel.oriental",B0VOxvSiRu4,"1,564,040,515",,"https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/67331517_365596380769900_8223481555670474098_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=IGDWseN2sx8AX8dRXzm&oh=e2b95aa0ae9f85049e682699509bb45e&oe=5E9F74A5",false
"Mar 17, 2020 @ 14:32:19.340",1,GraphImage,"iCbo6HABCuLPJKLp2l_y","insta_data-2020.02.26-000001",,"_doc","Photo by ✈️Triotour в ТЦ Лента на Варе in Nizhni Novgorod, Russia. Image may contain: ocean, sky, outdoor and nature",false,0,false,718,"1,080","https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/66076488_395051124464717_8223385114081190792_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wP3E5KkXj7UAX9y9H40&oh=a0941b2a702441d0dac0b66e5688c4fe&oe=5E9DB109",30,30,0,,,,2095646379411284949,"🌴🔥КИПР🔥из Москвы на 8 дней от💥 22 200р./чел💃БЕЗ ДОПЛАТ!👌
⠀
📱Можно забронировать он-лайн📲 💸Или оформить в рассрочку 0% без переплат🤔
⠀
🌴Paphiessa Hotel & Apartments 3*💥22 200 руб/чел
🌴New York Plaza Apartments 3*💥22 419 руб/чел
🌴Windmills 4*💥24 947 руб/чел
🌴Hilltop Gardens Apartments 3*💥25 107 руб/чел
🌴Agapinor 3*💥25 817 руб/чел
🌴Estella 3*💥25 321 руб/чел
🌴Polycarpia 4*💥27 718 руб/чел
🌴Mackenzie Beach 4*💥28 944 руб/чел
🌴Eleni Holiday Village 4*💥33 251 руб/чел
🌴Tasia Maris Sands 4*💥42 217 руб/чел
🌴Golden Bay Beach 5* 💥52 329 руб/чел
...и многие другие отели ⠀
✈Вылеты из Москвы с 29,30,31 июля на 8 дней
⠀
 Питание - завтрак/завтраки и ужины.
 Возможен любой другой тип питания🍕🥗🍍🥐
⠀
‼Необходимо оформить про-визу (бесплатно)
⠀
🌴🌞🌴🌞🌴🌞🌴
Температура на Кипре в июле 35°🌞
Температура воды в море 26° 💦
Кол-во дождливых дней- 0
⠀
✈Перелет около 3,5 часа
🌴🌞🌴🌞🌴🌞🌴
⠀
Бронируй тур в нашем фирменном офисе ✈Слетать.ру на Пискунова
⠀
🏫ул. Пискунова,д. 28,оф. 22 📲 +7920 023 91 33 или 435-1357 ✌
⠀
⠀📲Хочешь забронировать он-лайн?  Для этого свяжись с нами 🔼🔼🔼
⠀⏩Оставляй заявку на тур ниже под этим постом☀
⠀
⠀
#слетать.ру #слетатьрунн #горящиетуры #горящийтур #nnov #nnmama #sletat52 #сорвемся #акция #нижнийновгород #дайвинг #ниссибич #кипр #айянапа #пафос #ларнака #море #мореморе #отдых #отдыхмечты #сорвемся #отдыхсдетьми #instann #nnstories #пегастуристик #анекс #тезтур #библиоглобус #pegas #anex #teztour",false,false,"{""slug"":""nizhni-novgorod-russia"",""id"":""219244324"",""has_public_page"":true,""name"":""Nizhni Novgorod, Russia""}",,,,,,10108317325,triotour52,B0VO0djpKPV,"1,564,040,537",,"https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c181.0.718.718a/s640x640/66076488_395051124464717_8223385114081190792_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wP3E5KkXj7UAX9y9H40&oh=105a35d986b0075d6dd6a9a41c62b122&oe=5EA17F18",false
"Mar 17, 2020 @ 14:32:18.925",1,GraphImage,hybo6HABCuLPJKLp2V9S,"insta_data-2020.02.26-000001",,"_doc","Photo by Междуречье psyzdrav@mail.ru on July 25, 2019. Image may contain: cloud, sky, grass, tree, outdoor and nature",false,0,false,"1,080","1,080","https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/67392930_165280851186501_7922990305514383313_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=YdR_kZPMN-AAX_zMUE_&oh=ca9c17609adc8a81fba0ec12708927d2&oe=5E9DFC7F",17,17,1,,,,2095647006776699959,"Вид с нашей любимой веранды, жаль, что фото не передаёт запахи и звуки) вы замечали, как сильно отличается фотография от ощущений и переживаний? Хотя, глядя из городской зимы, лето приходит внутрь именно со сделанной нами фоточки... #арендадома #отдыхсдетьми #конныепрогулки #длямероприятий",false,false,,,,,,,3145217719,"psy_zdrav_mezhdurechie",B0VO9l1iSw3,"1,564,040,612",,"https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/67392930_165280851186501_7922990305514383313_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=YdR_kZPMN-AAX_zMUE_&oh=ebe5f23cb727c425e439051221cb3551&oe=5EA735C8",false
"Mar 17, 2020 @ 14:32:18.521",1,GraphImage,"hibo6HABCuLPJKLp11-_","insta_data-2020.02.26-000001",,"_doc","Photo by ГОСТИНИЦА ФЕОДОСИЯ | КРЫМ on July 25, 2019. Image may contain: text that says 'туры на джипах'",false,0,false,"1,080","1,080","https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66298552_116874672947491_8376768312677050887_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=qXaNdbTvfe0AX_jdyg7&oh=2c68a8fe83a26486257d12c655946d9b&oe=5E9B512C",7,20,1,,,,2095647773889242611,"Хотите покорить Крым на внедорожниках❓
⠀
С каждым годом все больше отдыхающих выбирают катания, экскурсии и поездки на джипах, чтобы побывать в наиболее труднодоступных уголках полуострова. В 2019 году появился огромный выбор разноплановых маршрутов.
⠀
Делимся 5️⃣-ю интересными экскурсиями на джипах. Сохраняйте себе, чтобы не потерять💜
⠀
1️⃣Джип-тур по местам съемок легендарной комедии «Кавказская пленница» из Алушты. Маршрут включает посещение «Долины привидений» и средневековой крепости «Фуна». Тур продолжительностью 3 часа стоит 4000 р.
⠀
2️⃣Из села Верхняя Кутузовка стартует сафари «Лавандовые истории». Путешественникам предстоит насладиться великолепием благоухающих лавандовых полей, побывать на возвышенности «Пуан-Хыр», где находилась ставка армии М. Кутузова, разгромившего турецкий десант в Шумском сражении 1744 г. Завершается трек у родника «Сталинская груша». За 3,5 часовое катание придется заплатить 5000 рублей.
⠀
3️⃣Еще один круиз на джипе из Алушты предполагает посещение восхитительного водопада Джур-Джур, низвергающего с 15-метровой высоты. По дороге вас завезут в поселок Малореченское, где интересно будет осмотреть Никольский храм-маяк и святой источник Ай-Андрий. Вылазка продолжается около 5 часов и обходится в 6000 руб.
⠀
4️⃣У курортников, отдыхающих в Судаке, востребовано катание на джипе по старинной дороге к перевалу Кок-Асан. Трекинг проходит по живописнейшему краю на высоте от 600 до 1000 м. Завершится экскурсия на вершине Белой скалы. В пути предстоит провести около 8 часов. Цена джип-тура – 11000 р.
⠀
5️⃣В Севастополе есть тур по заброшенным объектам военного назначения. Вы побываете в урочище Алсу, где располагался ЗКП Черноморского флота, в месте прежней дислокации грозного берегового ракетного комплекса «Утес», увидите форт «Южная Балаклава», поднимитесь на «Бочку смерти». Автомобильная экскурсия ценой 5750 рублей продолжается почти 5 часов.
⠀
Вам интересны такие подборки? поставьте +, если да. Будем делать почаще 😉",false,false,,,,,,,14089002724,"kaffa.hotel",B0VPIwRAaXz,"1,564,040,703",,"https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66298552_116874672947491_8376768312677050887_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=qXaNdbTvfe0AX_jdyg7&oh=c281207c1305d6b1666d25fa55110ba8&oe=5EA253C9",false
"Mar 17, 2020 @ 14:32:18.085",1,GraphImage,hSbo6HABCuLPJKLp1l8L,"insta_data-2020.02.26-000001",,"_doc","Photo by Гостиница ""Золотая Миля"" Анапа in Anapa. Image may contain: table and outdoor",false,0,false,"1,080","1,080","https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/66409465_1168086870030414_8488590130894270695_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=cG8YxjXY09UAX9iLdHj&oh=15c510a77eb730dcd12c2f4f435a80d7&oe=5E9ABAD7",41,41,1,,,,2095647792111334391,"🔥🔥🔥Скинули цены на последние номера категорий! Осталось немного на сезон! Подробности в сторис и на сайте anapa-zm.ru😎 #анапа #анапа2019#анапаморе#анапаотдых#анапаотель#анапажилье#отдыхнаморе#отдыхначерномморе#отдыхначерномморе2019#отдыхвкраснодарскомкрае#краснодарскийкрайотдых#краснодарский_край#черноморскоепобережье#отдыхсдетьми#отдыхсдетьминаморе#отели#отелианапы#отдыхлетом#отдыхлетоморе#отдыхнакубани#скидки#акции",false,false,"{""slug"":""anapa"",""id"":""221061681"",""has_public_page"":true,""name"":""Anapa""}",,,,,,5915189305,"anapa_zm",B0VPJBPILP3,"1,564,040,706",,"https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66409465_1168086870030414_8488590130894270695_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=cG8YxjXY09UAX9iLdHj&oh=c8394a962bd4bfc2fafd95e42c4d2f43&oe=5EA09513",false
"Mar 17, 2020 @ 14:32:17.646",1,GraphSidecar,hCbo6HABCuLPJKLp1F9U,"insta_data-2020.02.26-000001",,"_doc","Photo by Город Королёв on July 25, 2019. Image may contain: one or more people, people standing and indoor",false,0,false,809,"1,080","https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/66282445_346926796238592_6656326935321301932_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=LL3VjLX83g0AX-MWpzV&oh=7c1f12677ddc19d591f504ab5f300ae2&oe=5EA3A994",122,122,1,,,,2095648012991794006,"Летняя студия творческого досуга @chitalka_yubi_korolev привлекает всё больше участников. Присоединяйтесь и вы! 
У нас интересно, весело и занимательно.

Сегодня прошло весёлое занятие «Бумажный зоопарк».
Детей познакомили с удивительным миром животных и птиц, с их повадками, привычками и образом жизни. Поговорили о необходимости сохранения животных, находящихся под угрозой исчезновения.
Продолжением занятия стало создание собственного зоопарка. Освоив разные техники работы с бумагой, ребята узнали, как легко и просто своими руками можно смастерить забавных зверей. 
Получился целый зоопарк.

#детскаябиблиотека #детскаякнига #детскийдосуг #отдыхсдетьмивкоролеве #отдыхсдетьми #мамыкоролевадети #мамыкоролева #детскиймастеркласс #королёв #королев #культуракоролева #inkorolev #вкоролёве #мойкоролев #библиотека #читаемдетям #нашеподмосковье #библиотекимо #библиотекиподмосковья #библиотекикоролёва #культурамо #детикоролева #детикоролев #библиотекасемейногочтения #библиотекасемейногочтениякоролёв #цбскоролев #цбскоролёв #летняястудия #летовкоролеве #летовподмосковье",false,false,"{""slug"":""korolev"",""id"":""613014771"",""has_public_page"":true,""name"":""Korolëv""}",,,,,,1624804371,korolevnews,B0VPMO8oQtW,"1,564,040,732",,"https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c180.0.1079.1079a/s640x640/66282445_346926796238592_6656326935321301932_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=LL3VjLX83g0AX-MWpzV&oh=118c5f9d85391c70b8909f9dcd734db6&oe=5E9D25B7",false
"Mar 17, 2020 @ 14:32:16.951",1,GraphImage,"gybo6HABCuLPJKLp0V-c","insta_data-2020.02.26-000001",,"_doc","Photo by Турагент онлайн/Отели/Пляжи in Moscow Kazanskaya railway station. Image may contain: one or more people, people standing, child, outdoor and closeup",false,0,false,844,"1,080","https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/67128185_648018945675181_7706444106246070606_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=bWACtefXVEIAX9jcuJV&oh=66bb15306f693d1d78b8cf2abb93cc03&oe=5EA71DE0",39,39,11,,,,2095648829010594450,"С какого возраста можно лететь с малышом на море?
⠀
Лично я считаю, что сразу, как мама восстановится после родов и будет готова сама поплавать.
Почему же до сих пор многие считают, что есть определенный возраст до которого лучше не ездить? Меня родители впервые вывезли на Черное море ровно в 3 года.
Считали, что к этому возрасту ребенок достаточно окреп и уже в силах вынести дорогу и другие приключения. Ведь тогда ездили в основном на поездах, чаще всего в плацкарте, где трястись сутки с годовалым ребенком будет тяжело, он вряд ли нормально поспит, а захочет ползать и все изучать.
⠀
В современное время нам доступен большой выбор направлений для отдыха, в первую очередь на самолете с коротким перелетом. Если вы летите впервые, то стоит рассмотреть близлежащие курорты с перелетом не более 3-4х часов. Так вы сможете оценить свои силы и способность малыша к перелетам (не закладывает ли ушки).
⠀
Нам доступен огромный выбор жилья - от апартаментов с кухней, где вы сможете готовить сами, до отелей 5*, где по вашему запросу приготовят безглютеновое питание, предоставят горшок, ванночку, и другие опции.
⠀
Если вы переживаете за акклиматизацию, то выбирайте отдых не в самый пик сезона. Смотрите на перепады температур - не стоит ехать из +5 в + 40. Да и в целом малыши плохо переносят жару, все мы это знаем, поэтому выбираем мягкий климат и зеленые территории.
⠀
Основной страх - ребенок заболеет. Конечно, никто не застрахован от подобных неприятностей. Но в городе дети также болеют, заразившись в магазине, на площадке и где угодно. Плюс надо внимательно отнестись к выбору страховки, выбрав для себя оптимальный вариант. По страховке врач предоставит лечение, пропишет медикаменты и анализы. 
Также не советую ехать в пик сезона в «детские» отели, где на жаре более активно размножаются бактерии.
⠀
Еще один критерий для отказа в поездке - «ему там не будет интересно, он еще маленький», «он все равно ничего не поймет и не запомнит». Да, с одной стороны так и есть. Но с другой - родители едут на море ради себя, ради своего отдыха и здоровья. А ребенку все равно где быть, лишь бы рядом с мамой. Так лучше провести время играя в песочек у моря, чем в городской песочнице, правда?",false,false,"{""slug"":""moscow-kazanskaya-railway-station"",""id"":""214026590"",""has_public_page"":true,""name"":""Moscow Kazanskaya railway station""}",,,,,,12585982508,"vdohni_travel",B0VPYG7I8qS,"1,564,040,829",,"https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c118.0.844.844a/s640x640/67128185_648018945675181_7706444106246070606_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=bWACtefXVEIAX9jcuJV&oh=e593154561acdb1e2467ab7aefb6d292&oe=5E9E4356",false
"Mar 17, 2020 @ 14:32:16.400",1,GraphVideo,bCbo6HABCuLPJKLpz192,"insta_data-2020.02.26-000001",,"_doc",,false,0,false,750,750,"https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/67325232_188632562150913_2330002628183882065_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=k99OsRCextQAX8dbpI-&oh=560b2ffc7d8b357c6582d37a9ef6c8e8&oe=5E73218A",250,250,0,,,,2095638273373215531,"Комплекс  Викинг возле пляжа Беляус -Крым, чудное местечко! 🔥🔥 #турывкрым#отдвхвкрыму#черноеморе#отдыхсдетьми",false,true,"{""slug"":"""",""id"":""305759106"",""has_public_page"":true,""name"":""Беляус""}",,,,,,1536379102,"opresents.ru","B0VM-gOH5sr","1,564,040,887",,"https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/67325232_188632562150913_2330002628183882065_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=k99OsRCextQAX8dbpI-&oh=f1b925003755e89579248769062c2e3d&oe=5E730B2F",false
"Mar 17, 2020 @ 14:32:15.865",1,GraphVideo,aybo6HABCuLPJKLpzV9e,"insta_data-2020.02.26-000001",,"_doc",,false,0,false,422,750,"https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66627032_2028330820604594_7391644571798092105_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Jlab7S2egGMAX_ExMlw&oh=d5fd71a12483c5fedc0b0229040e4530&oe=5E72F671",34,34,0,,,,2095649271499439853,"По соседству с курортным комплексом ""Садко"" расположены стадион и парк отдыха в п. Новомихайловский.
⠀
Курортный комплекс ''Садко'' идеальное место для семейного отдыха на море.
✅ полностью облагороженная, охраняемая территория более 2 га;
✅ 43 номера с кондиционерами для Вас;
✅два открытых бассейна (детский и взрослый);
✅ сауна и бассейн закрытого типа с подогревом воды;
✅ баня;
✅ детская площадка;
✅ детская игровая комната;
✅ уютная столовая;
✅ анимационные программы;
✅ две шашлычные;
✅ бар возле бассейнов;
✅ и другие дополнительные услуги.
⠀
❗️У нас нет ночных дискотек, мы создаем условия для семейного отдыха и отдыха с детьми❗
⠀
📍Краснодарский край, Туапсинский район, п. Новомихайловский, ул. Ленина, 38

Бронирование:
📞+7 989-284-94-09
📞+7(3476)33-26-99
📩sadko-tur1@mail.ru
⠀
📌www.sadko-skazka.ru
📌vk.com/sadko_skazka
📌instagram.com/sadko_skazka

#sadko_skazka #отдыхнаморесдетьми #отдыхсдетьми #семейныйотдых #отдыхссемьей #отель #базаотдыха #турбаза #лето #море #курортычерногоморя #черноморскоепобережье #черноеморе #отдыхначерномморе #курортныйрайон #followforfollow #amazing #beautiful",false,true,,,,,,,4923362981,"sadko_skazka",B0VPejBh77t,"1,564,040,910",,"https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/c157.0.406.406a/66627032_2028330820604594_7391644571798092105_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Jlab7S2egGMAX_ExMlw&oh=0b52fc7466cb1c8566379ed1aa7a1381&oe=5E740225",false
